,mechanism,type,rate,nrow,ncol,seconds_runtime
464,EAR,AddDelta,0.25,1000000,2,0.6946077346801758
465,EAR,AddDelta,0.25,1000000,2,0.6617815494537354
466,EAR,AddDelta,0.25,1000000,2,0.6603796482086182
467,EAR,AddDelta,0.25,1000000,2,0.648749828338623
468,EAR,AddDelta,0.25,1000000,2,0.6529450416564941
469,EAR,AddDelta,0.25,1000000,2,0.6374435424804688
470,EAR,AddDelta,0.25,10000,10,0.0127725601196289
471,EAR,AddDelta,0.25,10000,10,0.0095469951629638
472,EAR,AddDelta,0.25,10000,10,0.0091998577117919
473,EAR,AddDelta,0.25,10000,10,0.009493350982666
474,EAR,AddDelta,0.25,10000,10,0.0101306438446044
475,EAR,AddDelta,0.25,10000,10,0.0101854801177978
476,EAR,AddDelta,0.25,10000,10,0.0104691982269287
477,EAR,AddDelta,0.25,10000,10,0.0102941989898681
478,EAR,AddDelta,0.25,10000,10,0.0105905532836914
479,EAR,AddDelta,0.25,10000,10,0.0106229782104492
480,EAR,AddDelta,0.1,1000000,2,0.6255743503570557
481,EAR,AddDelta,0.1,1000000,2,0.7620043754577637
482,EAR,AddDelta,0.1,1000000,2,0.6296751499176025
483,EAR,AddDelta,0.1,1000000,2,0.6785306930541992
484,EAR,AddDelta,0.1,1000000,2,0.6518893241882324
485,EAR,AddDelta,0.1,1000000,2,0.683164119720459
486,EAR,AddDelta,0.1,1000000,2,0.642662763595581
487,EAR,AddDelta,0.1,1000000,2,0.6915631294250488
488,EAR,AddDelta,0.1,1000000,2,0.6329853534698486
489,EAR,AddDelta,0.1,1000000,2,0.675626277923584
490,EAR,AddDelta,0.5,10000,10,0.0108842849731445
491,EAR,AddDelta,0.5,10000,10,0.0102264881134033
492,EAR,AddDelta,0.5,10000,10,0.0098073482513427
493,EAR,AddDelta,0.5,10000,10,0.0104994773864746
494,EAR,AddDelta,0.5,10000,10,0.0100007057189941
495,EAR,AddDelta,0.5,10000,10,0.0101563930511474
496,EAR,AddDelta,0.5,10000,10,0.0100688934326171
497,EAR,AddDelta,0.5,10000,10,0.0100495815277099
498,EAR,AddDelta,0.5,10000,10,0.0106539726257324
499,EAR,AddDelta,0.5,10000,10,0.010249376296997
500,EAR,AddDelta,0.1,1000,2,0.0045530796051025
501,EAR,AddDelta,0.1,1000,2,0.0036118030548095
502,EAR,AddDelta,0.1,1000,2,0.0034956932067871
503,EAR,AddDelta,0.1,1000,2,0.0036118030548095
504,EAR,AddDelta,0.1,1000,2,0.003652811050415
505,EAR,AddDelta,0.1,1000,2,0.0035681724548339
506,EAR,AddDelta,0.1,1000,2,0.0035698413848876
507,EAR,AddDelta,0.1,1000,2,0.0036184787750244
508,EAR,AddDelta,0.1,1000,2,0.003558874130249
509,EAR,AddDelta,0.1,1000,2,0.0036172866821289
510,EAR,AddDelta,0.25,1000,2,0.0049128532409667
511,EAR,AddDelta,0.25,1000,2,0.0037691593170166
512,EAR,AddDelta,0.25,1000,2,0.003791332244873
513,EAR,AddDelta,0.25,1000,2,0.0036799907684326
514,EAR,AddDelta,0.25,1000,2,0.0039513111114501
515,EAR,AddDelta,0.25,1000,2,0.0038847923278808
516,EAR,AddDelta,0.25,1000,2,0.0040247440338134
517,EAR,AddDelta,0.25,1000,2,0.0041995048522949
518,EAR,AddDelta,0.25,1000,2,0.0038356781005859
519,EAR,AddDelta,0.25,1000,2,0.0038046836853027
520,EAR,AddDelta,0.75,10000,10,0.0124015808105468
521,EAR,AddDelta,0.75,10000,10,0.0114588737487792
522,EAR,AddDelta,0.75,10000,10,0.0113229751586914
523,EAR,AddDelta,0.75,10000,10,0.0110304355621337
524,EAR,AddDelta,0.75,10000,10,0.0111141204833984
525,EAR,AddDelta,0.75,10000,10,0.0112929344177246
526,EAR,AddDelta,0.75,10000,10,0.0112583637237548
527,EAR,AddDelta,0.75,10000,10,0.0105781555175781
528,EAR,AddDelta,0.75,10000,10,0.0105166435241699
529,EAR,AddDelta,0.75,10000,10,0.0111870765686035
530,EAR,AddDelta,0.9,10000,10,0.0121874809265136
531,EAR,AddDelta,0.9,10000,10,0.0110368728637695
532,EAR,AddDelta,0.9,10000,10,0.0110812187194824
533,EAR,AddDelta,0.9,10000,10,0.0112695693969726
534,EAR,AddDelta,0.9,10000,10,0.01100754737854
535,EAR,AddDelta,0.9,10000,10,0.0111324787139892
536,EAR,AddDelta,0.9,10000,10,0.0112867355346679
537,EAR,AddDelta,0.9,10000,10,0.0113546848297119
538,EAR,AddDelta,0.9,10000,10,0.0110926628112792
539,EAR,AddDelta,0.9,10000,10,0.0118196010589599
540,EAR,AddDelta,0.5,1000,2,0.00516939163208
541,EAR,AddDelta,0.5,1000,2,0.0041701793670654
542,EAR,AddDelta,0.5,1000,2,0.0038454532623291
543,EAR,AddDelta,0.5,1000,2,0.0038199424743652
544,EAR,AddDelta,0.5,1000,2,0.0038683414459228
545,EAR,AddDelta,0.5,1000,2,0.0040547847747802
546,EAR,AddDelta,0.5,1000,2,0.0041069984436035
547,EAR,AddDelta,0.5,1000,2,0.0038909912109375
548,EAR,AddDelta,0.5,1000,2,0.003847599029541
549,EAR,AddDelta,0.5,1000,2,0.0041141510009765
550,EAR,AddDelta,0.75,1000,2,0.0058426856994628
551,EAR,AddDelta,0.75,1000,2,0.0039103031158447
552,EAR,AddDelta,0.75,1000,2,0.003843069076538
553,EAR,AddDelta,0.75,1000,2,0.0037567615509033
554,EAR,AddDelta,0.75,1000,2,0.0038235187530517
555,EAR,AddDelta,0.75,1000,2,0.0037734508514404
556,EAR,AddDelta,0.75,1000,2,0.0038211345672607
557,EAR,AddDelta,0.75,1000,2,0.0038652420043945
558,EAR,AddDelta,0.75,1000,2,0.0038690567016601
559,EAR,AddDelta,0.75,1000,2,0.0038247108459472
560,EAR,AddDelta,0.9,1000,2,0.0053129196166992
561,EAR,AddDelta,0.9,1000,2,0.0041785240173339
562,EAR,AddDelta,0.9,1000,2,0.0041322708129882
563,EAR,AddDelta,0.9,1000,2,0.004298448562622
564,EAR,AddDelta,0.9,1000,2,0.0041239261627197
565,EAR,AddDelta,0.9,1000,2,0.0041778087615966
566,EAR,AddDelta,0.9,1000,2,0.004021406173706
567,EAR,AddDelta,0.9,1000,2,0.0040972232818603
568,EAR,AddDelta,0.9,1000,2,0.0039403438568115
569,EAR,AddDelta,0.9,1000,2,0.0038871765136718
570,EAR,AddDelta,0.1,1000,4,0.0190706253051757
571,EAR,AddDelta,0.1,1000,4,0.0107038021087646
572,EAR,AddDelta,0.1,1000,4,0.0106737613677978
573,EAR,AddDelta,0.1,1000,4,0.0072882175445556
574,EAR,AddDelta,0.1,1000,4,0.0089106559753417
575,EAR,AddDelta,0.1,1000,4,0.0066461563110351
576,EAR,AddDelta,0.1,1000,4,0.0068879127502441
577,EAR,AddDelta,0.1,1000,4,0.0070364475250244
578,EAR,AddDelta,0.1,1000,4,0.0069036483764648
579,EAR,AddDelta,0.1,1000,4,0.0061595439910888
580,EAR,AddDelta,0.25,1000,4,0.0046534538269042
581,EAR,AddDelta,0.25,1000,4,0.0035805702209472
582,EAR,AddDelta,0.25,1000,4,0.0035388469696044
583,EAR,AddDelta,0.25,1000,4,0.0035574436187744
584,EAR,AddDelta,0.25,1000,4,0.0035529136657714
585,EAR,AddDelta,0.25,1000,4,0.003572940826416
586,EAR,AddDelta,0.25,1000,4,0.0036389827728271
587,EAR,AddDelta,0.25,1000,4,0.0036194324493408
588,EAR,AddDelta,0.25,1000,4,0.0037214756011962
589,EAR,AddDelta,0.25,1000,4,0.0036635398864746
590,EAR,AddDelta,0.1,1000000,4,1.1076371669769287
591,EAR,AddDelta,0.1,1000000,4,0.8476126194000244
592,EAR,AddDelta,0.1,1000000,4,0.7421698570251465
593,EAR,AddDelta,0.1,1000000,4,0.727832555770874
594,EAR,AddDelta,0.1,1000000,4,0.7487444877624512
595,EAR,AddDelta,0.1,1000000,4,0.7122268676757812
596,EAR,AddDelta,0.1,1000000,4,0.7522709369659424
597,EAR,AddDelta,0.1,1000000,4,0.7148833274841309
598,EAR,AddDelta,0.1,1000000,4,0.7271358966827393
599,EAR,AddDelta,0.1,1000000,4,0.7672102451324463
600,EAR,AddDelta,0.75,1000,4,0.0048582553863525
601,EAR,AddDelta,0.75,1000,4,0.0037412643432617
602,EAR,AddDelta,0.75,1000,4,0.0039072036743164
603,EAR,AddDelta,0.75,1000,4,0.0036292076110839
604,EAR,AddDelta,0.75,1000,4,0.003666877746582
605,EAR,AddDelta,0.75,1000,4,0.0036468505859375
606,EAR,AddDelta,0.75,1000,4,0.0036690235137939
607,EAR,AddDelta,0.75,1000,4,0.0038511753082275
608,EAR,AddDelta,0.75,1000,4,0.0040192604064941
609,EAR,AddDelta,0.75,1000,4,0.0036451816558837
610,EAR,AddDelta,0.5,1000,4,0.0048425197601318
611,EAR,AddDelta,0.5,1000,4,0.0040361881256103
612,EAR,AddDelta,0.5,1000,4,0.0038042068481445
613,EAR,AddDelta,0.5,1000,4,0.00376558303833
614,EAR,AddDelta,0.5,1000,4,0.0039649009704589
615,EAR,AddDelta,0.5,1000,4,0.0038654804229736
616,EAR,AddDelta,0.5,1000,4,0.0038192272186279
617,EAR,AddDelta,0.5,1000,4,0.0038373470306396
618,EAR,AddDelta,0.5,1000,4,0.0037813186645507
619,EAR,AddDelta,0.5,1000,4,0.0036196708679199
620,EAR,AddDelta,0.1,1000000,6,1.0265185832977295
621,EAR,AddDelta,0.1,1000000,6,0.8565053939819336
622,EAR,AddDelta,0.1,1000000,6,0.8346781730651855
623,EAR,AddDelta,0.1,1000000,6,0.8557488918304443
624,EAR,AddDelta,0.1,1000000,6,0.8042562007904053
625,EAR,AddDelta,0.1,1000000,6,0.7920873165130615
626,EAR,AddDelta,0.1,1000000,6,0.7655258178710938
627,EAR,AddDelta,0.1,1000000,6,0.7617430686950684
628,EAR,AddDelta,0.1,1000000,6,0.7701101303100586
629,EAR,AddDelta,0.1,1000000,6,0.7621040344238281
630,EAR,AddDelta,0.9,1000,4,0.005580186843872
631,EAR,AddDelta,0.9,1000,4,0.0042381286621093
632,EAR,AddDelta,0.9,1000,4,0.0043666362762451
633,EAR,AddDelta,0.9,1000,4,0.0040926933288574
634,EAR,AddDelta,0.9,1000,4,0.0043385028839111
635,EAR,AddDelta,0.9,1000,4,0.0038967132568359
636,EAR,AddDelta,0.9,1000,4,0.003678560256958
637,EAR,AddDelta,0.9,1000,4,0.0039079189300537
638,EAR,AddDelta,0.9,1000,4,0.0037603378295898
639,EAR,AddDelta,0.9,1000,4,0.0037970542907714
640,EAR,AddDelta,0.25,1000,6,0.0052223205566406
641,EAR,AddDelta,0.25,1000,6,0.0041394233703613
642,EAR,AddDelta,0.25,1000,6,0.0041935443878173
643,EAR,AddDelta,0.25,1000,6,0.0039594173431396
644,EAR,AddDelta,0.25,1000,6,0.0042476654052734
645,EAR,AddDelta,0.25,1000,6,0.003922700881958
646,EAR,AddDelta,0.25,1000,6,0.0039794445037841
647,EAR,AddDelta,0.25,1000,6,0.0042831897735595
648,EAR,AddDelta,0.25,1000,6,0.0039894580841064
649,EAR,AddDelta,0.25,1000,6,0.0040647983551025
650,EAR,AddDelta,0.1,1000,6,0.0050399303436279
651,EAR,AddDelta,0.1,1000,6,0.0036959648132324
652,EAR,AddDelta,0.1,1000,6,0.003859519958496
653,EAR,AddDelta,0.1,1000,6,0.0041079521179199
654,EAR,AddDelta,0.1,1000,6,0.0037853717803955
655,EAR,AddDelta,0.1,1000,6,0.0038015842437744
656,EAR,AddDelta,0.1,1000,6,0.0039403438568115
657,EAR,AddDelta,0.1,1000,6,0.0038414001464843
658,EAR,AddDelta,0.1,1000,6,0.0038306713104248
659,EAR,AddDelta,0.1,1000,6,0.0038390159606933
660,EAR,AddDelta,0.5,1000,6,0.0051982402801513
661,EAR,AddDelta,0.5,1000,6,0.0038568973541259
662,EAR,AddDelta,0.5,1000,6,0.0038232803344726
663,EAR,AddDelta,0.5,1000,6,0.0038785934448242
664,EAR,AddDelta,0.5,1000,6,0.0039379596710205
665,EAR,AddDelta,0.5,1000,6,0.0039944648742675
666,EAR,AddDelta,0.5,1000,6,0.0038247108459472
667,EAR,AddDelta,0.5,1000,6,0.003857135772705
668,EAR,AddDelta,0.5,1000,6,0.0038120746612548
669,EAR,AddDelta,0.5,1000,6,0.0038881301879882
670,EAR,AddDelta,0.75,1000,6,0.0049562454223632
671,EAR,AddDelta,0.75,1000,6,0.0037856101989746
672,EAR,AddDelta,0.75,1000,6,0.0037634372711181
673,EAR,AddDelta,0.75,1000,6,0.003791332244873
674,EAR,AddDelta,0.75,1000,6,0.0038557052612304
675,EAR,AddDelta,0.75,1000,6,0.0037353038787841
676,EAR,AddDelta,0.75,1000,6,0.0038464069366455
677,EAR,AddDelta,0.75,1000,6,0.0037057399749755
678,EAR,AddDelta,0.75,1000,6,0.0036993026733398
679,EAR,AddDelta,0.75,1000,6,0.0038182735443115
680,EAR,AddDelta,0.9,1000,6,0.0059101581573486
681,EAR,AddDelta,0.9,1000,6,0.0045628547668457
682,EAR,AddDelta,0.9,1000,6,0.0045342445373535
683,EAR,AddDelta,0.9,1000,6,0.0044946670532226
684,EAR,AddDelta,0.9,1000,6,0.0045342445373535
685,EAR,AddDelta,0.9,1000,6,0.0044612884521484
686,EAR,AddDelta,0.9,1000,6,0.0043222904205322
687,EAR,AddDelta,0.9,1000,6,0.0043706893920898
688,EAR,AddDelta,0.9,1000,6,0.0042951107025146
689,EAR,AddDelta,0.9,1000,6,0.0044054985046386
690,EAR,AddDelta,0.5,1000000,2,0.9159789085388184
691,EAR,AddDelta,0.5,1000000,2,0.819516658782959
692,EAR,AddDelta,0.5,1000000,2,0.7795462608337402
693,EAR,AddDelta,0.5,1000000,2,0.7761573791503906
694,EAR,AddDelta,0.5,1000000,2,0.7505404949188232
695,EAR,AddDelta,0.5,1000000,2,0.789078950881958
696,EAR,AddDelta,0.5,1000000,2,0.8049609661102295
697,EAR,AddDelta,0.5,1000000,2,0.8020625114440918
698,EAR,AddDelta,0.5,1000000,2,0.7808537483215332
699,EAR,AddDelta,0.5,1000000,2,0.8039188385009766
700,EAR,AddDelta,0.25,1000000,4,1.0850975513458252
701,EAR,AddDelta,0.25,1000000,4,0.7849702835083008
702,EAR,AddDelta,0.25,1000000,4,0.7638683319091797
703,EAR,AddDelta,0.25,1000000,4,0.8481078147888184
704,EAR,AddDelta,0.25,1000000,4,0.8334512710571289
705,EAR,AddDelta,0.25,1000000,4,0.7971453666687012
706,EAR,AddDelta,0.25,1000000,4,0.9802734851837158
707,EAR,AddDelta,0.25,1000000,4,1.0281472206115725
708,EAR,AddDelta,0.25,1000000,4,0.792027473449707
709,EAR,AddDelta,0.25,1000000,4,0.7871284484863281
710,EAR,AddDelta,0.1,1000,8,0.0049171447753906
711,EAR,AddDelta,0.1,1000,8,0.0044732093811035
712,EAR,AddDelta,0.1,1000,8,0.0042269229888916
713,EAR,AddDelta,0.1,1000,8,0.0044844150543212
714,EAR,AddDelta,0.1,1000,8,0.0041859149932861
715,EAR,AddDelta,0.1,1000,8,0.0039858818054199
716,EAR,AddDelta,0.1,1000,8,0.004058837890625
717,EAR,AddDelta,0.1,1000,8,0.0040113925933837
718,EAR,AddDelta,0.1,1000,8,0.0038948059082031
719,EAR,AddDelta,0.1,1000,8,0.0038199424743652
720,EAR,AddDelta,0.25,1000,8,0.00571870803833
721,EAR,AddDelta,0.25,1000,8,0.0043473243713378
722,EAR,AddDelta,0.25,1000,8,0.0041675567626953
723,EAR,AddDelta,0.25,1000,8,0.0042042732238769
724,EAR,AddDelta,0.25,1000,8,0.0042393207550048
725,EAR,AddDelta,0.25,1000,8,0.0041635036468505
726,EAR,AddDelta,0.25,1000,8,0.0042994022369384
727,EAR,AddDelta,0.25,1000,8,0.0044784545898437
728,EAR,AddDelta,0.25,1000,8,0.0044784545898437
729,EAR,AddDelta,0.25,1000,8,0.0044708251953125
730,EAR,AddDelta,0.75,1000,8,0.0050907135009765
731,EAR,AddDelta,0.75,1000,8,0.0039911270141601
732,EAR,AddDelta,0.75,1000,8,0.0038859844207763
733,EAR,AddDelta,0.75,1000,8,0.0041136741638183
734,EAR,AddDelta,0.75,1000,8,0.0038726329803466
735,EAR,AddDelta,0.75,1000,8,0.0039489269256591
736,EAR,AddDelta,0.75,1000,8,0.003955602645874
737,EAR,AddDelta,0.75,1000,8,0.0042171478271484
738,EAR,AddDelta,0.75,1000,8,0.0039782524108886
739,EAR,AddDelta,0.75,1000,8,0.0039551258087158
740,EAR,AddDelta,0.5,1000,8,0.0049338340759277
741,EAR,AddDelta,0.5,1000,8,0.0038771629333496
742,EAR,AddDelta,0.5,1000,8,0.0037975311279296
743,EAR,AddDelta,0.5,1000,8,0.0038995742797851
744,EAR,AddDelta,0.5,1000,8,0.003972053527832
745,EAR,AddDelta,0.5,1000,8,0.0037539005279541
746,EAR,AddDelta,0.5,1000,8,0.0038726329803466
747,EAR,AddDelta,0.5,1000,8,0.0039114952087402
748,EAR,AddDelta,0.5,1000,8,0.0040359497070312
749,EAR,AddDelta,0.5,1000,8,0.00388765335083
750,EAR,AddDelta,0.9,1000,8,0.0065681934356689
751,EAR,AddDelta,0.9,1000,8,0.0046658515930175
752,EAR,AddDelta,0.9,1000,8,0.0044310092926025
753,EAR,AddDelta,0.9,1000,8,0.0046069622039794
754,EAR,AddDelta,0.9,1000,8,0.0043857097625732
755,EAR,AddDelta,0.9,1000,8,0.0044448375701904
756,EAR,AddDelta,0.9,1000,8,0.0041933059692382
757,EAR,AddDelta,0.9,1000,8,0.0040812492370605
758,EAR,AddDelta,0.9,1000,8,0.0041651725769042
759,EAR,AddDelta,0.9,1000,8,0.0041396617889404
760,EAR,AddDelta,0.1,1000,10,0.0048954486846923
761,EAR,AddDelta,0.1,1000,10,0.0035853385925292
762,EAR,AddDelta,0.1,1000,10,0.0035381317138671
763,EAR,AddDelta,0.1,1000,10,0.0034966468811035
764,EAR,AddDelta,0.1,1000,10,0.0037803649902343
765,EAR,AddDelta,0.1,1000,10,0.0035662651062011
766,EAR,AddDelta,0.1,1000,10,0.0035774707794189
767,EAR,AddDelta,0.1,1000,10,0.0036413669586181
768,EAR,AddDelta,0.1,1000,10,0.0036714076995849
769,EAR,AddDelta,0.1,1000,10,0.0035157203674316
770,EAR,AddDelta,0.25,1000,10,0.0053420066833496
771,EAR,AddDelta,0.25,1000,10,0.0042922496795654
772,EAR,AddDelta,0.25,1000,10,0.004188060760498
773,EAR,AddDelta,0.25,1000,10,0.0040607452392578
774,EAR,AddDelta,0.25,1000,10,0.0042963027954101
775,EAR,AddDelta,0.25,1000,10,0.0041899681091308
776,EAR,AddDelta,0.25,1000,10,0.0042147636413574
777,EAR,AddDelta,0.25,1000,10,0.0041542053222656
778,EAR,AddDelta,0.25,1000,10,0.004305362701416
779,EAR,AddDelta,0.25,1000,10,0.0042600631713867
780,EAR,AddDelta,0.5,1000,10,0.004990816116333
781,EAR,AddDelta,0.5,1000,10,0.0037338733673095
782,EAR,AddDelta,0.5,1000,10,0.0036563873291015
783,EAR,AddDelta,0.5,1000,10,0.0036389827728271
784,EAR,AddDelta,0.5,1000,10,0.0036244392395019
785,EAR,AddDelta,0.5,1000,10,0.0037033557891845
786,EAR,AddDelta,0.5,1000,10,0.0036485195159912
787,EAR,AddDelta,0.5,1000,10,0.003645896911621
788,EAR,AddDelta,0.5,1000,10,0.0036523342132568
789,EAR,AddDelta,0.5,1000,10,0.0037651062011718
790,EAR,AddDelta,0.75,1000,10,0.0055744647979736
791,EAR,AddDelta,0.75,1000,10,0.004195213317871
792,EAR,AddDelta,0.75,1000,10,0.0040831565856933
793,EAR,AddDelta,0.75,1000,10,0.0040178298950195
794,EAR,AddDelta,0.75,1000,10,0.0040252208709716
795,EAR,AddDelta,0.75,1000,10,0.0041894912719726
796,EAR,AddDelta,0.75,1000,10,0.0041439533233642
797,EAR,AddDelta,0.75,1000,10,0.0040884017944335
798,EAR,AddDelta,0.75,1000,10,0.0043714046478271
799,EAR,AddDelta,0.75,1000,10,0.0041749477386474
800,EAR,AddDelta,0.9,1000,10,0.0049920082092285
801,EAR,AddDelta,0.9,1000,10,0.0039370059967041
802,EAR,AddDelta,0.9,1000,10,0.0039055347442626
803,EAR,AddDelta,0.9,1000,10,0.0038623809814453
804,EAR,AddDelta,0.9,1000,10,0.0038545131683349
805,EAR,AddDelta,0.9,1000,10,0.0038740634918212
806,EAR,AddDelta,0.9,1000,10,0.0040969848632812
807,EAR,AddDelta,0.9,1000,10,0.0040609836578369
808,EAR,AddDelta,0.9,1000,10,0.0038926601409912
809,EAR,AddDelta,0.9,1000,10,0.0038871765136718
810,EAR,AddDelta,0.1,1000000,8,1.1703779697418213
811,EAR,AddDelta,0.1,1000000,8,0.8916652202606201
812,EAR,AddDelta,0.1,1000000,8,0.8890023231506348
813,EAR,AddDelta,0.1,1000000,8,0.8524787425994873
814,EAR,AddDelta,0.1,1000000,8,0.852792501449585
815,EAR,AddDelta,0.1,1000000,8,0.8558759689331055
816,EAR,AddDelta,0.1,1000000,8,0.8581452369689941
817,EAR,AddDelta,0.1,1000000,8,0.8400578498840332
818,EAR,AddDelta,0.1,1000000,8,0.8198299407958984
819,EAR,AddDelta,0.1,1000000,8,0.8298163414001465
820,EAR,AddDelta,0.25,100,2,0.0058376789093017
821,EAR,AddDelta,0.25,100,2,0.0037508010864257
822,EAR,AddDelta,0.25,100,2,0.0035090446472167
823,EAR,AddDelta,0.25,100,2,0.0037965774536132
824,EAR,AddDelta,0.25,100,2,0.0036299228668212
825,EAR,AddDelta,0.25,100,2,0.0034272670745849
826,EAR,AddDelta,0.25,100,2,0.0033934116363525
827,EAR,AddDelta,0.25,100,2,0.0033278465270996
828,EAR,AddDelta,0.25,100,2,0.0032024383544921
829,EAR,AddDelta,0.25,100,2,0.0033252239227294
830,EAR,AddDelta,0.1,100,2,0.0049395561218261
831,EAR,AddDelta,0.1,100,2,0.0038163661956787
832,EAR,AddDelta,0.1,100,2,0.0035288333892822
833,EAR,AddDelta,0.1,100,2,0.0035648345947265
834,EAR,AddDelta,0.1,100,2,0.0038943290710449
835,EAR,AddDelta,0.1,100,2,0.0038821697235107
836,EAR,AddDelta,0.1,100,2,0.0041689872741699
837,EAR,AddDelta,0.1,100,2,0.0039975643157958
838,EAR,AddDelta,0.1,100,2,0.0042917728424072
839,EAR,AddDelta,0.1,100,2,0.0041251182556152
840,EAR,AddDelta,0.75,100,2,0.0043628215789794
841,EAR,AddDelta,0.75,100,2,0.0034129619598388
842,EAR,AddDelta,0.75,100,2,0.0033004283905029
843,EAR,AddDelta,0.75,100,2,0.0032482147216796
844,EAR,AddDelta,0.75,100,2,0.0033345222473144
845,EAR,AddDelta,0.75,100,2,0.0034992694854736
846,EAR,AddDelta,0.75,100,2,0.0033328533172607
847,EAR,AddDelta,0.75,100,2,0.0033380985260009
848,EAR,AddDelta,0.75,100,2,0.0033621788024902
849,EAR,AddDelta,0.75,100,2,0.0032825469970703
850,EAR,AddDelta,0.5,100,2,0.0054383277893066
851,EAR,AddDelta,0.5,100,2,0.0037307739257812
852,EAR,AddDelta,0.5,100,2,0.0035984516143798
853,EAR,AddDelta,0.5,100,2,0.0033774375915527
854,EAR,AddDelta,0.5,100,2,0.0033738613128662
855,EAR,AddDelta,0.5,100,2,0.0032906532287597
856,EAR,AddDelta,0.5,100,2,0.0034320354461669
857,EAR,AddDelta,0.5,100,2,0.003368854522705
858,EAR,AddDelta,0.5,100,2,0.0035781860351562
859,EAR,AddDelta,0.5,100,2,0.0034596920013427
860,EAR,AddDelta,0.9,100,2,0.0045948028564453
861,EAR,AddDelta,0.9,100,2,0.0032939910888671
862,EAR,AddDelta,0.9,100,2,0.0031867027282714
863,EAR,AddDelta,0.9,100,2,0.003164529800415
864,EAR,AddDelta,0.9,100,2,0.0031194686889648
865,EAR,AddDelta,0.9,100,2,0.0031538009643554
866,EAR,AddDelta,0.9,100,2,0.0031561851501464
867,EAR,AddDelta,0.9,100,2,0.0031933784484863
868,EAR,AddDelta,0.9,100,2,0.003150463104248
869,EAR,AddDelta,0.9,100,2,0.003173828125
870,EAR,AddDelta,0.25,100,4,0.0046436786651611
871,EAR,AddDelta,0.25,100,4,0.0034732818603515
872,EAR,AddDelta,0.25,100,4,0.0033197402954101
873,EAR,AddDelta,0.25,100,4,0.0036215782165527
874,EAR,AddDelta,0.25,100,4,0.0043644905090332
875,EAR,AddDelta,0.25,100,4,0.0045726299285888
876,EAR,AddDelta,0.25,100,4,0.0037479400634765
877,EAR,AddDelta,0.25,100,4,0.0033066272735595
878,EAR,AddDelta,0.25,100,4,0.0032892227172851
879,EAR,AddDelta,0.25,100,4,0.0032722949981689
880,EAR,AddDelta,0.1,100,4,0.0045547485351562
881,EAR,AddDelta,0.1,100,4,0.0036721229553222
882,EAR,AddDelta,0.1,100,4,0.0033459663391113
883,EAR,AddDelta,0.1,100,4,0.0033698081970214
884,EAR,AddDelta,0.1,100,4,0.0034050941467285
885,EAR,AddDelta,0.1,100,4,0.0034143924713134
886,EAR,AddDelta,0.1,100,4,0.0033862590789794
887,EAR,AddDelta,0.1,100,4,0.0033695697784423
888,EAR,AddDelta,0.1,100,4,0.0033493041992187
889,EAR,AddDelta,0.1,100,4,0.0034077167510986
890,EAR,AddDelta,0.5,100,4,0.0048809051513671
891,EAR,AddDelta,0.5,100,4,0.0032699108123779
892,EAR,AddDelta,0.5,100,4,0.0031867027282714
893,EAR,AddDelta,0.5,100,4,0.0031812191009521
894,EAR,AddDelta,0.5,100,4,0.0031375885009765
895,EAR,AddDelta,0.5,100,4,0.0032515525817871
896,EAR,AddDelta,0.5,100,4,0.0032839775085449
897,EAR,AddDelta,0.5,100,4,0.003300666809082
898,EAR,AddDelta,0.5,100,4,0.0032472610473632
899,EAR,AddDelta,0.5,100,4,0.0031816959381103
900,EAR,AddDelta,0.75,100,4,0.0045015811920166
901,EAR,AddDelta,0.75,100,4,0.0033555030822753
902,EAR,AddDelta,0.75,100,4,0.0032498836517333
903,EAR,AddDelta,0.75,100,4,0.0032377243041992
904,EAR,AddDelta,0.75,100,4,0.0035405158996582
905,EAR,AddDelta,0.75,100,4,0.0032782554626464
906,EAR,AddDelta,0.75,100,4,0.0032742023468017
907,EAR,AddDelta,0.75,100,4,0.0033838748931884
908,EAR,AddDelta,0.75,100,4,0.003375768661499
909,EAR,AddDelta,0.75,100,4,0.0033175945281982
910,EAR,AddDelta,0.9,100,4,0.0044367313385009
911,EAR,AddDelta,0.9,100,4,0.0035088062286376
912,EAR,AddDelta,0.9,100,4,0.003448486328125
913,EAR,AddDelta,0.9,100,4,0.0033001899719238
914,EAR,AddDelta,0.9,100,4,0.0033657550811767
915,EAR,AddDelta,0.9,100,4,0.0034587383270263
916,EAR,AddDelta,0.9,100,4,0.00350022315979
917,EAR,AddDelta,0.9,100,4,0.0033473968505859
918,EAR,AddDelta,0.9,100,4,0.0032720565795898
919,EAR,AddDelta,0.9,100,4,0.0034410953521728
920,EAR,AddDelta,0.1,100,6,0.004530906677246
921,EAR,AddDelta,0.1,100,6,0.003380537033081
922,EAR,AddDelta,0.1,100,6,0.0031371116638183
923,EAR,AddDelta,0.1,100,6,0.0031878948211669
924,EAR,AddDelta,0.1,100,6,0.0033020973205566
925,EAR,AddDelta,0.1,100,6,0.0033755302429199
926,EAR,AddDelta,0.1,100,6,0.0033280849456787
927,EAR,AddDelta,0.1,100,6,0.0033257007598876
928,EAR,AddDelta,0.1,100,6,0.0032906532287597
929,EAR,AddDelta,0.1,100,6,0.0032744407653808
930,EAR,AddDelta,0.1,1000000,10,1.1636817455291748
931,EAR,AddDelta,0.1,1000000,10,1.043837547302246
